timestamp,neighbor_id,rssi,energy_consumption
11899,74,-71,238.125
11900,42,-74,238.594
11900,103,-82,238.594
11900,57,-82,238.594
11900,139,-69,238.594
11900,138,-78,238.594
11900,74,-71,238.594
11901,42,-74,238.125
11901,103,-82,238.125
11901,57,-82,238.125
11901,139,-69,238.125
11901,138,-78,238.125
11901,74,-71,238.125
11902,42,-74,238.594
11902,103,-82,238.594
11902,57,-82,238.594
11902,139,-69,238.594
11902,138,-78,238.594
11902,74,-71,238.594
11903,42,-74,238.125
11903,103,-82,238.125
11903,57,-82,238.125
11903,139,-69,238.125
11903,138,-78,238.125
11903,74,-71,238.125
11904,42,-74,238.594
11904,103,-82,238.594
11904,57,-82,238.594
11904,139,-69,238.594
11904,138,-78,238.594
11904,74,-71,238.594
11905,42,-74,239.062
11905,103,-82,239.062
11905,57,-82,239.062
11905,139,-69,239.062
11905,138,-78,239.062
11905,74,-71,239.062
11906,42,-74,238.594
11906,103,-83,238.594
11906,57,-82,238.594
11906,139,-69,238.594
11906,138,-78,238.594
11906,74,-71,238.594
11907,42,-74,238.594
11907,103,-83,238.594
11907,57,-82,238.594
11907,139,-69,238.594
11907,138,-78,238.594
11907,74,-71,238.594
11908,42,-74,238.594
11908,103,-83,238.594
11908,57,-82,238.594
11908,139,-69,238.594
11908,138,-78,238.594
11908,74,-71,238.594
11909,42,-74,238.594
11909,103,-83,238.594
11909,57,-82,238.594
11909,139,-69,238.594
11909,138,-78,238.594
11909,74,-71,238.594
11910,42,-74,238.125
11910,103,-83,238.125
11910,57,-82,238.125
11910,139,-69,238.125
11910,138,-78,238.125
11910,74,-71,238.125
11911,42,-74,238.125
11911,103,-83,238.125
11911,57,-82,238.125
11911,139,-69,238.125
11911,138,-78,238.125
11911,74,-71,238.125
11912,42,-74,238.125
11912,103,-83,238.125
11912,57,-82,238.125
11912,139,-69,238.125
11912,138,-78,238.125
11912,74,-71,238.125
11913,42,-74,238.125
11913,103,-83,238.125
11913,57,-82,238.125
11913,139,-69,238.125
11913,138,-78,238.125
11913,74,-71,238.125
11914,42,-74,238.125
