timestamp,neighbor_id,rssi,energy_consumption
4112,57,-77,244.219
4113,103,-79,244.219
4113,211,-88,244.219
4113,57,-77,244.219
4114,103,-79,244.219
4114,211,-88,244.219
4114,57,-77,244.219
4115,103,-79,243.75
4115,211,-88,243.75
4115,57,-77,243.75
4116,103,-79,244.219
4116,211,-88,244.219
4116,57,-77,244.219
4117,103,-79,243.75
4117,211,-88,243.75
4117,57,-77,243.75
4118,103,-79,243.75
4118,211,-88,243.75
4118,57,-77,243.75
4119,103,-79,243.75
4119,211,-88,243.75
4119,57,-77,243.75
4120,103,-79,244.688
4120,211,-88,244.688
4120,57,-77,244.688
4121,103,-79,243.75
4121,211,-88,243.75
4121,57,-77,243.75
4122,103,-79,243.75
4122,211,-88,243.75
4122,57,-77,243.75
4123,103,-79,244.219
4123,211,-88,244.219
4123,57,-77,244.219
4124,103,-79,244.219
4124,211,-88,244.219
4124,57,-77,244.219
4125,103,-79,243.75
4125,211,-88,243.75
4125,57,-77,243.75
4126,103,-79,244.219
4126,211,-88,244.219
4126,57,-77,244.219
4127,103,-79,244.219
4127,211,-88,244.219
4127,57,-77,244.219
4128,103,-79,243.75
4128,211,-88,243.75
4128,57,-77,243.75
4129,103,-79,244.219
4129,211,-88,244.219
4129,57,-77,244.219
4130,103,-79,244.688
4130,211,-88,244.688
4130,57,-77,244.688
4131,103,-79,243.75
4131,211,-88,243.75
4131,57,-77,243.75
4132,103,-79,244.688
4132,211,-88,244.688
4132,57,-77,244.688
4133,103,-79,244.219
4133,211,-88,244.219
4133,57,-77,244.219
4134,103,-79,244.219
4134,211,-88,244.219
4134,57,-77,244.219
4135,103,-79,243.75
4135,211,-88,243.75
4135,57,-77,243.75
4136,103,-79,244.219
4136,211,-88,244.219
4136,57,-77,244.219
4137,103,-79,244.219
4137,211,-88,244.219
4137,57,-77,244.219
4138,103,-79,243.75
4138,211,-88,243.75
4138,57,-77,243.75
4139,103,-79,243.75
4139,211,-88,243.75
4139,57,-77,243.75
4140,103,-79,244.688
4140,211,-88,244.688
4140,57,-77,244.688
4141,103,-79,243.75
4141,211,-88,243.75
4141,57,-77,243.75
4142,103,-79,243.75
4142,211,-88,243.75
4142,57,-77,243.75
4143,103,-79,244.688
4143,211,-88,244.688
4143,57,-77,244.688
4144,103,-79,244.219
4144,211,-88,244.219
4144,57,-77,244.219
4145,103,-79,243.75
4145,211,-88,243.75
4145,57,-77,243.75
4146,103,-79,244.219
4146,211,-88,244.219
4146,57,-77,244.219
4147,103,-79,244.219
4147,211,-88,244.219
4147,57,-77,244.219
4148,103,-79,244.219
4148,211,-88,244.219
4148,57,-77,244.219
4149,103,-79,244.219
4149,211,-88,244.219
4149,57,-77,244.219
4150,103,-79,244.688
4150,211,-88,244.688
4150,57,-77,244.688
4151,103,-79,244.219
4151,211,-88,244.219
4151,57,-77,244.219
4152,103,-79,243.75
4152,211,-88,243.75
4152,57,-77,243.75
4153,103,-79,244.688
4153,211,-88,244.688
4153,57,-77,244.688
4154,103,-79,244.219
4154,211,-88,244.219
4154,57,-77,244.219
4155,103,-79,243.75
4155,211,-88,243.75
4155,57,-77,243.75
4156,103,-79,244.688
4156,211,-88,244.688
4156,57,-77,244.688
4157,103,-79,244.688
4157,211,-88,244.688
4157,57,-77,244.688
4158,103,-79,243.75
4158,211,-88,243.75
4158,57,-77,243.75
4159,103,-79,243.75
4159,211,-88,243.75
4159,57,-77,243.75
4160,103,-79,244.688
4160,211,-88,244.688
4160,57,-77,244.688
4161,103,-79,244.219
4161,211,-88,244.219
4161,57,-77,244.219
4162,103,-79,244.219
4162,211,-88,244.219
4162,57,-77,244.219
4163,103,-79,244.688
4163,211,-88,244.688
4163,57,-77,244.688
4164,103,-79,244.219
4164,211,-88,244.219
4164,57,-77,244.219
4165,103,-79,243.75
4165,211,-88,243.75
4165,57,-77,243.75
4166,103,-79,244.219
4166,211,-88,244.219
4166,57,-77,244.219
4167,103,-79,244.219
4167,211,-88,244.219
4167,57,-77,244.219
4168,103,-79,244.219
4168,211,-88,244.219
4168,57,-77,244.219
4169,103,-79,243.75
4169,211,-88,243.75
4169,57,-77,243.75
4170,103,-79,244.688
4170,211,-88,244.688
4170,57,-77,244.688
4171,103,-79,243.75
4171,211,-88,243.75
4171,57,-77,243.75
4172,103,-79,243.75
4172,211,-88,243.75
4172,57,-77,243.75
4173,103,-79,244.219
4173,211,-88,244.219
4173,57,-77,244.219
4174,103,-79,244.219
4174,211,-88,244.219
4174,57,-77,244.219
4175,103,-79,243.75
4175,211,-88,243.75
4175,57,-77,243.75
4176,103,-79,244.219
4176,211,-88,244.219
4176,57,-77,244.219
4177,103,-79,244.688
4177,211,-88,244.688
4177,57,-77,244.688
4178,103,-79,243.75
4178,211,-88,243.75
4178,57,-77,243.75
4179,103,-79,243.75
4179,211,-88,243.75
4179,57,-77,243.75
4180,103,-79,244.688
4180,211,-88,244.688
4180,57,-77,244.688
4181,103,-79,244.219
4181,211,-88,244.219
4181,57,-77,244.219
4182,103,-79,243.75
4182,211,-88,243.75
4182,57,-77,243.75
4183,103,-79,244.219
4183,211,-88,244.219
4183,57,-77,244.219
4184,103,-79,244.688
4184,211,-88,244.688
4184,57,-77,244.688
4185,103,-79,243.75
4185,211,-88,243.75
4185,57,-77,243.75
4186,103,-79,243.75
4186,211,-88,243.75
4186,57,-77,243.75
4187,103,-79,244.688
4187,211,-88,244.688
4187,57,-77,244.688
4188,103,-79,244.219
4188,211,-88,244.219
4188,57,-77,244.219
4189,103,-79,243.75
4189,211,-88,243.75
4189,57,-77,243.75
4190,103,-79,244.219
